"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2022","13.30","13.21","13.50","13.21","0.75K","0.68%"
"06/09/2022","13.21","13.21","13.50","13.21","0.11K","0.00%"
"06/08/2022","13.21","13.21","13.21","13.21","0.10K","-2.15%"
"06/06/2022","13.50","13.50","13.50","13.50","0.09K","-1.53%"
"05/27/2022","13.71","13.71","13.71","13.71","0.00K","1.93%"
"05/26/2022","13.45","13.43","13.45","13.43","0.53K","-2.25%"
"05/25/2022","13.76","13.50","13.77","13.50","1.08K","1.93%"
"05/24/2022","13.50","13.50","13.50","13.50","0.00K","-3.16%"
"05/23/2022","13.94","13.98","13.98","13.84","10.29K","1.09%"
"05/20/2022","13.79","13.50","13.79","13.50","0.06K","-0.07%"
"05/19/2022","13.80","13.70","13.98","13.51","0.71K","0.73%"
"05/18/2022","13.70","13.70","13.70","13.70","1.42K","0.00%"
"05/17/2022","13.70","13.70","13.70","13.70","0.40K","-0.15%"
"05/16/2022","13.72","13.60","13.72","13.60","0.21K","0.00%"
"05/13/2022","13.72","13.72","13.72","13.72","1.33K","-0.58%"
"05/12/2022","13.80","13.98","13.98","13.80","0.94K","-0.36%"
"05/11/2022","13.85","13.99","13.99","13.80","0.66K","-0.29%"
"05/10/2022","13.89","13.85","13.99","13.85","1.45K","0.00%"
"05/05/2022","13.89","13.90","13.99","13.89","0.28K","-0.71%"
"05/04/2022","13.99","13.99","13.99","13.99","0.00K","0.00%"
"04/29/2022","13.99","13.99","13.99","13.99","0.06K","1.60%"
"04/28/2022","13.77","13.50","13.77","13.50","0.16K","-1.64%"
"04/27/2022","14.00","13.59","14.00","13.30","1.48K","2.94%"
"04/26/2022","13.60","13.59","13.60","13.32","0.52K","2.18%"
"04/25/2022","13.31","13.31","13.31","13.31","0.37K","-1.41%"
"04/22/2022","13.50","13.50","13.50","13.50","0.01K","-0.74%"
"04/21/2022","13.60","13.70","13.70","13.60","0.04K","-1.45%"
"04/20/2022","13.80","13.30","13.80","13.30","0.07K","0.36%"
"04/19/2022","13.75","13.75","13.75","13.75","0.30K","0.00%"
"04/18/2022","13.75","13.28","13.75","13.23","0.10K","3.77%"
"04/15/2022","13.25","13.25","13.60","13.25","5.17K","-4.68%"
"04/14/2022","13.90","13.50","13.90","13.50","0.15K","2.96%"
"04/12/2022","13.50","13.38","13.50","13.38","0.61K","2.20%"
"04/11/2022","13.21","13.22","13.37","13.21","0.26K","-1.34%"
"04/08/2022","13.39","13.39","13.39","13.30","0.05K","-0.07%"
"04/07/2022","13.40","13.40","13.40","13.40","0.00K","0.00%"
"04/06/2022","13.40","13.39","13.40","13.20","0.11K","0.00%"
"04/05/2022","13.40","13.29","13.40","13.20","1.24K","0.75%"
"04/04/2022","13.30","13.16","13.30","13.16","0.30K","-0.75%"
"04/01/2022","13.40","13.40","13.40","13.40","0.01K","0.00%"
"03/31/2022","13.40","13.23","13.85","13.23","2.72K","1.28%"
"03/30/2022","13.23","13.23","13.23","13.23","0.00K","0.00%"
"03/29/2022","13.23","13.23","13.23","13.23","0.00K","0.23%"
"03/28/2022","13.20","13.20","13.20","13.20","0.00K","-0.23%"
"03/24/2022","13.23","13.22","13.23","13.22","0.01K","0.00%"
"03/23/2022","13.23","13.23","13.23","13.23","0.00K","0.61%"
"03/22/2022","13.15","13.15","13.15","13.15","0.06K","-0.60%"
"03/21/2022","13.23","13.22","13.23","13.00","0.48K","-0.53%"
"03/16/2022","13.30","13.30","13.30","13.30","0.10K","-0.75%"
"03/14/2022","13.40","13.40","13.40","13.40","0.00K","-1.76%"
"03/11/2022","13.64","13.64","13.64","13.64","0.01K","-0.58%"
"03/09/2022","13.72","13.72","13.72","13.72","0.08K","-0.07%"
"03/08/2022","13.73","13.20","13.75","13.20","0.39K","5.62%"
"03/07/2022","13.00","13.17","13.20","13.00","0.34K","-3.20%"
"03/04/2022","13.43","13.43","13.43","13.43","0.03K","-0.07%"
"03/03/2022","13.44","13.43","13.43","13.43","0.03K","3.46%"
"03/02/2022","12.99","13.00","13.00","12.74","0.30K","-1.52%"
"03/01/2022","13.19","13.43","13.45","13.19","0.10K","-1.79%"
"02/24/2022","13.43","13.43","13.43","13.43","0.00K","1.44%"
"02/23/2022","13.24","13.21","13.25","13.21","0.47K","1.07%"
"02/22/2022","13.10","12.99","13.10","12.35","0.38K","1.16%"
"02/21/2022","12.95","12.68","12.99","12.68","0.33K","2.05%"
"02/18/2022","12.69","12.50","12.70","12.50","0.16K","1.52%"
"02/16/2022","12.50","12.50","12.50","12.50","0.00K","0.00%"
"02/15/2022","12.50","12.33","12.50","12.33","0.55K","1.38%"
"02/14/2022","12.33","12.12","12.33","12.08","0.23K","1.15%"
"02/11/2022","12.19","11.88","12.19","11.88","5.76K","3.31%"
"02/10/2022","11.80","11.79","11.89","11.79","0.20K","-0.34%"
"02/09/2022","11.84","11.84","11.84","11.84","0.04K","-0.34%"
"02/08/2022","11.88","11.27","11.88","11.27","0.00K","2.41%"
"02/07/2022","11.60","11.86","11.88","11.60","1.10K","-0.43%"
"02/04/2022","11.65","11.65","11.65","11.65","0.01K","-1.94%"
"02/03/2022","11.88","11.89","11.89","11.88","0.09K","-0.34%"
"02/01/2022","11.92","11.96","11.96","11.92","0.34K","-0.33%"
"01/31/2022","11.96","11.53","11.96","11.53","0.17K","4.00%"
"01/28/2022","11.50","11.50","11.50","11.50","0.00K","-1.79%"
"01/27/2022","11.71","11.55","11.94","11.55","0.63K","3.35%"
"01/26/2022","11.33","11.33","11.34","11.33","0.10K","-1.48%"
"01/22/2022","11.50","11.50","11.50","11.50","","-3.85%"
"01/20/2022","11.96","11.31","11.96","11.31","0.10K","5.84%"
"01/19/2022","11.30","11.30","11.30","11.30","0.29K","-5.60%"
"01/18/2022","11.97","11.62","11.99","11.62","0.08K","3.01%"
"01/14/2022","11.62","11.12","11.62","11.11","0.12K","4.59%"
"01/13/2022","11.11","11.11","11.11","11.11","0.00K","-1.51%"
"01/11/2022","11.28","11.28","11.28","11.28","0.25K","-5.92%"
"01/07/2022","11.99","11.99","11.99","11.99","0.01K","-0.08%"
"01/06/2022","12.00","12.00","12.00","12.00","0.15K","-5.44%"
"01/04/2022","12.69","12.02","12.69","12.02","0.01K","4.88%"
"01/03/2022","12.10","12.10","12.10","12.10","0.04K","0.83%"
"12/31/2021","12.00","12.36","12.36","12.00","0.05K","-2.91%"
"12/30/2021","12.36","12.73","12.73","12.36","0.00K","-2.83%"
"12/29/2021","12.72","12.73","12.73","12.20","0.08K","5.12%"
"12/28/2021","12.10","12.50","12.50","12.10","3.04K","-4.65%"
"12/27/2021","12.69","12.72","12.72","12.00","0.22K","1.52%"
"12/23/2021","12.50","12.70","12.70","12.50","0.02K","1.13%"
"12/22/2021","12.36","12.36","12.36","12.36","0.10K","1.90%"
"12/21/2021","12.13","12.00","12.13","12.00","0.09K","5.94%"
"12/20/2021","11.45","12.19","12.50","11.45","9.16K","-5.84%"
"12/16/2021","12.16","12.16","12.16","12.16","0.00K","5.92%"
"12/14/2021","11.48","11.48","11.48","11.48","0.00K","-5.90%"
"12/13/2021","12.20","11.90","12.20","11.90","0.11K","1.67%"
"12/10/2021","12.00","12.00","12.00","12.00","0.00K","1.69%"
"12/09/2021","11.80","12.05","12.05","11.80","0.14K","-3.28%"
"12/07/2021","12.20","12.20","12.20","12.20","0.02K","-1.05%"
"12/06/2021","12.33","12.33","12.33","12.33","0.05K","0.00%"
"12/03/2021","12.33","12.36","12.36","12.00","0.23K","2.75%"
"12/02/2021","12.00","12.00","12.00","12.00","0.20K","-2.60%"
"12/01/2021","12.32","12.33","12.33","11.96","0.19K","4.94%"
"11/30/2021","11.74","11.74","11.74","11.74","0.03K","-2.17%"
